,Location,Times,Tweets
1289,Vermont,2018-02-28 09:30:00,0
1290,Vermont,2018-02-28 09:45:00,1
1291,Vermont,2018-02-28 10:00:00,1
1292,Vermont,2018-02-28 10:15:00,1
1293,Vermont,2018-02-28 10:30:00,1
1294,Vermont,2018-02-28 10:45:00,0
1295,Vermont,2018-02-28 11:00:00,1
1296,Vermont,2018-02-28 11:15:00,1
1297,Vermont,2018-02-28 11:30:00,1
1298,Vermont,2018-02-28 11:45:00,1
1299,Vermont,2018-02-28 12:00:00,0
1300,Vermont,2018-02-28 12:15:00,0
1301,Vermont,2018-02-28 12:30:00,1
1302,Vermont,2018-02-28 12:45:00,0
1303,Vermont,2018-02-28 13:00:00,2
1304,Vermont,2018-02-28 13:15:00,1
1305,Vermont,2018-02-28 13:30:00,2
1306,Vermont,2018-02-28 13:45:00,1
1307,Vermont,2018-02-28 14:00:00,0
1308,Vermont,2018-02-28 14:15:00,1
1309,Vermont,2018-02-28 14:30:00,0
1310,Vermont,2018-02-28 14:45:00,1
1311,Vermont,2018-02-28 15:00:00,2
1312,Vermont,2018-02-28 15:15:00,2
1313,Vermont,2018-02-28 15:30:00,0
1314,Vermont,2018-02-28 15:45:00,0
1315,Vermont,2018-02-28 16:00:00,3
1316,Vermont,2018-02-28 16:15:00,0
1317,Vermont,2018-02-28 16:30:00,2
1318,Vermont,2018-02-28 16:45:00,0
1319,Vermont,2018-02-28 17:00:00,0
1320,Vermont,2018-02-28 17:15:00,0
1321,Vermont,2018-02-28 17:30:00,1
1322,Vermont,2018-02-28 17:45:00,1
1323,Vermont,2018-02-28 18:00:00,1
1324,Vermont,2018-02-28 18:15:00,3
1325,Vermont,2018-02-28 18:30:00,0
1326,Vermont,2018-02-28 18:45:00,1
1327,Vermont,2018-02-28 19:00:00,0
1328,Vermont,2018-02-28 19:15:00,0
1329,Vermont,2018-02-28 19:30:00,1
1330,Vermont,2018-02-28 19:45:00,0
1331,Vermont,2018-02-28 20:00:00,1
1332,Vermont,2018-02-28 20:15:00,1
1333,Vermont,2018-02-28 20:30:00,2
1334,Vermont,2018-02-28 20:45:00,2
1335,Vermont,2018-02-28 21:00:00,2
1336,Vermont,2018-02-28 21:15:00,0
1337,Vermont,2018-02-28 21:30:00,1
1338,Vermont,2018-02-28 21:45:00,1
1339,Vermont,2018-02-28 22:00:00,0
1340,Vermont,2018-02-28 22:15:00,1
1341,Vermont,2018-02-28 22:30:00,0
1342,Vermont,2018-02-28 22:45:00,0
1343,Vermont,2018-02-28 23:00:00,0
1344,Vermont,2018-02-28 23:15:00,1
1345,Vermont,2018-02-28 23:30:00,1
1346,Vermont,2018-02-28 23:45:00,0
1347,Vermont,2018-03-01 00:00:00,1
1348,Vermont,2018-03-01 00:15:00,0
1349,Vermont,2018-03-01 00:30:00,0
1350,Vermont,2018-03-01 00:45:00,0
1351,Vermont,2018-03-01 01:00:00,0
1352,Vermont,2018-03-01 01:15:00,0
1353,Vermont,2018-03-01 01:30:00,0
1354,Vermont,2018-03-01 01:45:00,0
1355,Vermont,2018-03-01 02:00:00,0
1356,Vermont,2018-03-01 02:15:00,0
1357,Vermont,2018-03-01 02:30:00,0
1358,Vermont,2018-03-01 02:45:00,0
1359,Vermont,2018-03-01 03:00:00,0
1360,Vermont,2018-03-01 03:15:00,0
1361,Vermont,2018-03-01 03:30:00,0
1362,Vermont,2018-03-01 03:45:00,0
1363,Vermont,2018-03-01 04:00:00,0
1364,Vermont,2018-03-01 04:15:00,0
1365,Vermont,2018-03-01 04:30:00,0
1366,Vermont,2018-03-01 04:45:00,0
1367,Vermont,2018-03-01 05:00:00,0
1368,Vermont,2018-03-01 05:15:00,0
1369,Vermont,2018-03-01 05:30:00,0
1370,Vermont,2018-03-01 05:45:00,0
1371,Vermont,2018-03-01 06:00:00,0
1372,Vermont,2018-03-01 06:15:00,2
1373,Vermont,2018-03-01 06:30:00,0
1374,Vermont,2018-03-01 06:45:00,0
1375,Vermont,2018-03-01 07:00:00,1
1376,Vermont,2018-03-01 07:15:00,0
1377,Vermont,2018-03-01 07:30:00,2
1378,Vermont,2018-03-01 07:45:00,0
1379,Vermont,2018-03-01 08:00:00,0
1380,Vermont,2018-03-01 08:15:00,0
1381,Vermont,2018-03-01 08:30:00,0
1382,Vermont,2018-03-01 08:45:00,1
1383,Vermont,2018-03-01 09:00:00,0
1384,Vermont,2018-03-01 09:15:00,3
1385,Vermont,2018-03-01 09:30:00,0
1386,Vermont,2018-03-01 09:45:00,0
1387,Vermont,2018-03-01 10:00:00,0
1388,Vermont,2018-03-01 10:15:00,0
1389,Vermont,2018-03-01 10:30:00,1
1390,Vermont,2018-03-01 10:45:00,1
1391,Vermont,2018-03-01 11:00:00,0
1392,Vermont,2018-03-01 11:15:00,0
1393,Vermont,2018-03-01 11:30:00,0
1394,Vermont,2018-03-01 11:45:00,0
1395,Vermont,2018-03-01 12:00:00,0
1396,Vermont,2018-03-01 12:15:00,0
1397,Vermont,2018-03-01 12:30:00,1
1398,Vermont,2018-03-01 12:45:00,1
1399,Vermont,2018-03-01 13:00:00,0
1400,Vermont,2018-03-01 13:15:00,0
1401,Vermont,2018-03-01 13:30:00,0
1402,Vermont,2018-03-01 13:45:00,0
1403,Vermont,2018-03-01 14:00:00,0
1404,Vermont,2018-03-01 14:15:00,0
1405,Vermont,2018-03-01 14:30:00,2
1406,Vermont,2018-03-01 14:45:00,2
1407,Vermont,2018-03-01 15:00:00,1
1408,Vermont,2018-03-01 15:15:00,0
1409,Vermont,2018-03-01 15:30:00,0
1410,Vermont,2018-03-01 15:45:00,0
1411,Vermont,2018-03-01 16:00:00,1
1412,Vermont,2018-03-01 16:15:00,1
1413,Vermont,2018-03-01 16:30:00,2
1414,Vermont,2018-03-01 16:45:00,0
1415,Vermont,2018-03-01 17:00:00,1
1416,Vermont,2018-03-01 17:15:00,1
1417,Vermont,2018-03-01 17:30:00,1
1418,Vermont,2018-03-01 17:45:00,1
1419,Vermont,2018-03-01 18:00:00,1
1420,Vermont,2018-03-01 18:15:00,1
1421,Vermont,2018-03-01 18:30:00,0
1422,Vermont,2018-03-01 18:45:00,0
1423,Vermont,2018-03-01 19:00:00,1
1424,Vermont,2018-03-01 19:15:00,1
1425,Vermont,2018-03-01 19:30:00,2
1426,Vermont,2018-03-01 19:45:00,1
1427,Vermont,2018-03-01 20:00:00,5
1428,Vermont,2018-03-01 20:15:00,0
1429,Vermont,2018-03-01 20:30:00,0
1430,Vermont,2018-03-01 20:45:00,0
1431,Vermont,2018-03-01 21:00:00,0
1432,Vermont,2018-03-01 21:15:00,1
1433,Vermont,2018-03-01 21:30:00,0
1434,Vermont,2018-03-01 21:45:00,0
1435,Vermont,2018-03-01 22:00:00,1
1436,Vermont,2018-03-01 22:15:00,0
1437,Vermont,2018-03-01 22:30:00,1
1438,Vermont,2018-03-01 22:45:00,1
1439,Vermont,2018-03-01 23:00:00,0
1440,Vermont,2018-03-01 23:15:00,0
1441,Vermont,2018-03-01 23:30:00,0
1442,Vermont,2018-03-01 23:45:00,0
1443,Vermont,2018-03-02 00:00:00,0
1444,Vermont,2018-03-02 00:15:00,0
1445,Vermont,2018-03-02 00:30:00,0
1446,Vermont,2018-03-02 00:45:00,0
1447,Vermont,2018-03-02 01:00:00,0
1448,Vermont,2018-03-02 01:15:00,0
1449,Vermont,2018-03-02 01:30:00,0
1450,Vermont,2018-03-02 01:45:00,0
1451,Vermont,2018-03-02 02:00:00,0
1452,Vermont,2018-03-02 02:15:00,0
1453,Vermont,2018-03-02 02:30:00,0
1454,Vermont,2018-03-02 02:45:00,0
1455,Vermont,2018-03-02 03:00:00,0
1456,Vermont,2018-03-02 03:15:00,0
1457,Vermont,2018-03-02 03:30:00,0
1458,Vermont,2018-03-02 03:45:00,0
1459,Vermont,2018-03-02 04:00:00,0
1460,Vermont,2018-03-02 04:15:00,0
1461,Vermont,2018-03-02 04:30:00,0
1462,Vermont,2018-03-02 04:45:00,0
1463,Vermont,2018-03-02 05:00:00,0
1464,Vermont,2018-03-02 05:15:00,0
1465,Vermont,2018-03-02 05:30:00,0
1466,Vermont,2018-03-02 05:45:00,0
1467,Vermont,2018-03-02 06:00:00,0
1468,Vermont,2018-03-02 06:15:00,0
1469,Vermont,2018-03-02 06:30:00,0
1470,Vermont,2018-03-02 06:45:00,1
1471,Vermont,2018-03-02 07:00:00,1
1472,Vermont,2018-03-02 07:15:00,0
1473,Vermont,2018-03-02 07:30:00,1
1474,Vermont,2018-03-02 07:45:00,1
1475,Vermont,2018-03-02 08:00:00,1
1476,Vermont,2018-03-02 08:15:00,2
1477,Vermont,2018-03-02 08:30:00,1
1478,Vermont,2018-03-02 08:45:00,0
1479,Vermont,2018-03-02 09:00:00,2
1480,Vermont,2018-03-02 09:15:00,0
1481,Vermont,2018-03-02 09:30:00,0
1482,Vermont,2018-03-02 09:45:00,2
1483,Vermont,2018-03-02 10:00:00,1
1484,Vermont,2018-03-02 10:15:00,0
1485,Vermont,2018-03-02 10:30:00,2
1486,Vermont,2018-03-02 10:45:00,1
1487,Vermont,2018-03-02 11:00:00,0
1488,Vermont,2018-03-02 11:15:00,0
1489,Vermont,2018-03-02 11:30:00,1
1490,Vermont,2018-03-02 11:45:00,0
1491,Vermont,2018-03-02 12:00:00,1
1492,Vermont,2018-03-02 12:15:00,0
1493,Vermont,2018-03-02 12:30:00,0
1494,Vermont,2018-03-02 12:45:00,0
1495,Vermont,2018-03-02 13:00:00,0
1496,Vermont,2018-03-02 13:15:00,0
1497,Vermont,2018-03-02 13:30:00,1
1498,Vermont,2018-03-02 13:45:00,0
1499,Vermont,2018-03-02 14:00:00,1
1500,Vermont,2018-03-02 14:15:00,1
1501,Vermont,2018-03-02 14:30:00,2
1502,Vermont,2018-03-02 14:45:00,0
1503,Vermont,2018-03-02 15:00:00,1
1504,Vermont,2018-03-02 15:15:00,3
1505,Vermont,2018-03-02 15:30:00,2
1506,Vermont,2018-03-02 15:45:00,1
1507,Vermont,2018-03-02 16:00:00,0
1508,Vermont,2018-03-02 16:15:00,0
1509,Vermont,2018-03-02 16:30:00,1
1510,Vermont,2018-03-02 16:45:00,0
1511,Vermont,2018-03-02 17:00:00,1
1512,Vermont,2018-03-02 17:15:00,0
1513,Vermont,2018-03-02 17:30:00,1
1514,Vermont,2018-03-02 17:45:00,1
1515,Vermont,2018-03-02 18:00:00,0
1516,Vermont,2018-03-02 18:15:00,0
1517,Vermont,2018-03-02 18:30:00,0
1518,Vermont,2018-03-02 18:45:00,2
1519,Vermont,2018-03-02 19:00:00,1
1520,Vermont,2018-03-02 19:15:00,0
1521,Vermont,2018-03-02 19:30:00,1
1522,Vermont,2018-03-02 19:45:00,0
1523,Vermont,2018-03-02 20:00:00,0
1524,Vermont,2018-03-02 20:15:00,0
1525,Vermont,2018-03-02 20:30:00,0
1526,Vermont,2018-03-02 20:45:00,0
1527,Vermont,2018-03-02 21:00:00,1
1528,Vermont,2018-03-02 21:15:00,1
1529,Vermont,2018-03-02 21:30:00,1
1530,Vermont,2018-03-02 21:45:00,0
1531,Vermont,2018-03-02 22:00:00,1
1532,Vermont,2018-03-02 22:15:00,1
1533,Vermont,2018-03-02 22:30:00,2
1534,Vermont,2018-03-02 22:45:00,0
1535,Vermont,2018-03-02 23:00:00,0
1536,Vermont,2018-03-02 23:15:00,1
1537,Vermont,2018-03-02 23:30:00,1
1538,Vermont,2018-03-02 23:45:00,1
1539,Vermont,2018-03-03 00:00:00,0
1540,Colorado,2018-02-27 00:00:00,7
1541,Colorado,2018-02-27 00:15:00,4
1542,Colorado,2018-02-27 00:30:00,3
1543,Colorado,2018-02-27 00:45:00,4
1544,Colorado,2018-02-27 01:00:00,3
1545,Colorado,2018-02-27 01:15:00,0
1546,Colorado,2018-02-27 01:30:00,0
1547,Colorado,2018-02-27 01:45:00,5
1548,Colorado,2018-02-27 02:00:00,5
1549,Colorado,2018-02-27 02:15:00,2
1550,Colorado,2018-02-27 02:30:00,0
1551,Colorado,2018-02-27 02:45:00,0
1552,Colorado,2018-02-27 03:00:00,1
1553,Colorado,2018-02-27 03:15:00,1
1554,Colorado,2018-02-27 03:30:00,0
1555,Colorado,2018-02-27 03:45:00,0
1556,Colorado,2018-02-27 04:00:00,1
1557,Colorado,2018-02-27 04:15:00,0
1558,Colorado,2018-02-27 04:30:00,1
1559,Colorado,2018-02-27 04:45:00,0
1560,Colorado,2018-02-27 05:00:00,1
1561,Colorado,2018-02-27 05:15:00,0
1562,Colorado,2018-02-27 05:30:00,1
1563,Colorado,2018-02-27 05:45:00,0
1564,Colorado,2018-02-27 06:00:00,1
1565,Colorado,2018-02-27 06:15:00,0
1566,Colorado,2018-02-27 06:30:00,0
1567,Colorado,2018-02-27 06:45:00,0
1568,Colorado,2018-02-27 07:00:00,1
1569,Colorado,2018-02-27 07:15:00,0
1570,Colorado,2018-02-27 07:30:00,1
1571,Colorado,2018-02-27 07:45:00,1
1572,Colorado,2018-02-27 08:00:00,2
1573,Colorado,2018-02-27 08:15:00,3
1574,Colorado,2018-02-27 08:30:00,4
1575,Colorado,2018-02-27 08:45:00,4
1576,Colorado,2018-02-27 09:00:00,3
1577,Colorado,2018-02-27 09:15:00,3
1578,Colorado,2018-02-27 09:30:00,7
1579,Colorado,2018-02-27 09:45:00,5
1580,Colorado,2018-02-27 10:00:00,9
1581,Colorado,2018-02-27 10:15:00,1
1582,Colorado,2018-02-27 10:30:00,2
1583,Colorado,2018-02-27 10:45:00,5
1584,Colorado,2018-02-27 11:00:00,2
1585,Colorado,2018-02-27 11:15:00,6
1586,Colorado,2018-02-27 11:30:00,7
1587,Colorado,2018-02-27 11:45:00,10
1588,Colorado,2018-02-27 12:00:00,5
1589,Colorado,2018-02-27 12:15:00,3
1590,Colorado,2018-02-27 12:30:00,1
1591,Colorado,2018-02-27 12:45:00,2
1592,Colorado,2018-02-27 13:00:00,5
1593,Colorado,2018-02-27 13:15:00,9
1594,Colorado,2018-02-27 13:30:00,0
1595,Colorado,2018-02-27 13:45:00,7
1596,Colorado,2018-02-27 14:00:00,2
1597,Colorado,2018-02-27 14:15:00,10
1598,Colorado,2018-02-27 14:30:00,8
1599,Colorado,2018-02-27 14:45:00,14
1600,Colorado,2018-02-27 15:00:00,7
1601,Colorado,2018-02-27 15:15:00,9
1602,Colorado,2018-02-27 15:30:00,2
1603,Colorado,2018-02-27 15:45:00,5
1604,Colorado,2018-02-27 16:00:00,3
1605,Colorado,2018-02-27 16:15:00,2
1606,Colorado,2018-02-27 16:30:00,6
1607,Colorado,2018-02-27 16:45:00,2
1608,Colorado,2018-02-27 17:00:00,5
1609,Colorado,2018-02-27 17:15:00,4
1610,Colorado,2018-02-27 17:30:00,7
1611,Colorado,2018-02-27 17:45:00,6
1612,Colorado,2018-02-27 18:00:00,6
1613,Colorado,2018-02-27 18:15:00,4
1614,Colorado,2018-02-27 18:30:00,3
1615,Colorado,2018-02-27 18:45:00,8
1616,Colorado,2018-02-27 19:00:00,4
1617,Colorado,2018-02-27 19:15:00,3
1618,Colorado,2018-02-27 19:30:00,7
1619,Colorado,2018-02-27 19:45:00,2
1620,Colorado,2018-02-27 20:00:00,8
1621,Colorado,2018-02-27 20:15:00,8
1622,Colorado,2018-02-27 20:30:00,6
1623,Colorado,2018-02-27 20:45:00,5
1624,Colorado,2018-02-27 21:00:00,6
1625,Colorado,2018-02-27 21:15:00,1
1626,Colorado,2018-02-27 21:30:00,7
1627,Colorado,2018-02-27 21:45:00,2
1628,Colorado,2018-02-27 22:00:00,9
1629,Colorado,2018-02-27 22:15:00,6
1630,Colorado,2018-02-27 22:30:00,5
1631,Colorado,2018-02-27 22:45:00,4
1632,Colorado,2018-02-27 23:00:00,2
1633,Colorado,2018-02-27 23:15:00,4
1634,Colorado,2018-02-27 23:30:00,5
1635,Colorado,2018-02-27 23:45:00,2
1636,Colorado,2018-02-28 00:00:00,5
1637,Colorado,2018-02-28 00:15:00,1
1638,Colorado,2018-02-28 00:30:00,4
1639,Colorado,2018-02-28 00:45:00,3
1640,Colorado,2018-02-28 01:00:00,3
1641,Colorado,2018-02-28 01:15:00,3
1642,Colorado,2018-02-28 01:30:00,4
1643,Colorado,2018-02-28 01:45:00,0
1644,Colorado,2018-02-28 02:00:00,4
1645,Colorado,2018-02-28 02:15:00,2
1646,Colorado,2018-02-28 02:30:00,0
1647,Colorado,2018-02-28 02:45:00,0
1648,Colorado,2018-02-28 03:00:00,1
1649,Colorado,2018-02-28 03:15:00,1
1650,Colorado,2018-02-28 03:30:00,0
1651,Colorado,2018-02-28 03:45:00,1
1652,Colorado,2018-02-28 04:00:00,0
1653,Colorado,2018-02-28 04:15:00,1
1654,Colorado,2018-02-28 04:30:00,0
1655,Colorado,2018-02-28 04:45:00,0
1656,Colorado,2018-02-28 05:00:00,0
1657,Colorado,2018-02-28 05:15:00,0
1658,Colorado,2018-02-28 05:30:00,0
1659,Colorado,2018-02-28 05:45:00,1
1660,Colorado,2018-02-28 06:00:00,0
1661,Colorado,2018-02-28 06:15:00,1
1662,Colorado,2018-02-28 06:30:00,0
1663,Colorado,2018-02-28 06:45:00,2
1664,Colorado,2018-02-28 07:00:00,0
1665,Colorado,2018-02-28 07:15:00,2
1666,Colorado,2018-02-28 07:30:00,2
1667,Colorado,2018-02-28 07:45:00,5
1668,Colorado,2018-02-28 08:00:00,6
1669,Colorado,2018-02-28 08:15:00,5
1670,Colorado,2018-02-28 08:30:00,7
1671,Colorado,2018-02-28 08:45:00,8
1672,Colorado,2018-02-28 09:00:00,13
1673,Colorado,2018-02-28 09:15:00,6
1674,Colorado,2018-02-28 09:30:00,17
1675,Colorado,2018-02-28 09:45:00,15
1676,Colorado,2018-02-28 10:00:00,15
1677,Colorado,2018-02-28 10:15:00,14
1678,Colorado,2018-02-28 10:30:00,15
1679,Colorado,2018-02-28 10:45:00,12
1680,Colorado,2018-02-28 11:00:00,13
1681,Colorado,2018-02-28 11:15:00,7
1682,Colorado,2018-02-28 11:30:00,7
1683,Colorado,2018-02-28 11:45:00,9
1684,Colorado,2018-02-28 12:00:00,8
1685,Colorado,2018-02-28 12:15:00,3
1686,Colorado,2018-02-28 12:30:00,7
1687,Colorado,2018-02-28 12:45:00,6
1688,Colorado,2018-02-28 13:00:00,3
1689,Colorado,2018-02-28 13:15:00,4
1690,Colorado,2018-02-28 13:30:00,5
1691,Colorado,2018-02-28 13:45:00,7
1692,Colorado,2018-02-28 14:00:00,2
1693,Colorado,2018-02-28 14:15:00,6
1694,Colorado,2018-02-28 14:30:00,1
1695,Colorado,2018-02-28 14:45:00,4
1696,Colorado,2018-02-28 15:00:00,5
1697,Colorado,2018-02-28 15:15:00,6
1698,Colorado,2018-02-28 15:30:00,3
1699,Colorado,2018-02-28 15:45:00,8
1700,Colorado,2018-02-28 16:00:00,10
1701,Colorado,2018-02-28 16:15:00,5
1702,Colorado,2018-02-28 16:30:00,4
1703,Colorado,2018-02-28 16:45:00,6
1704,Colorado,2018-02-28 17:00:00,7
1705,Colorado,2018-02-28 17:15:00,6
1706,Colorado,2018-02-28 17:30:00,3
1707,Colorado,2018-02-28 17:45:00,5
1708,Colorado,2018-02-28 18:00:00,8
1709,Colorado,2018-02-28 18:15:00,6
1710,Colorado,2018-02-28 18:30:00,7
1711,Colorado,2018-02-28 18:45:00,6
1712,Colorado,2018-02-28 19:00:00,9
1713,Colorado,2018-02-28 19:15:00,1
1714,Colorado,2018-02-28 19:30:00,5
1715,Colorado,2018-02-28 19:45:00,1
1716,Colorado,2018-02-28 20:00:00,8
1717,Colorado,2018-02-28 20:15:00,8
1718,Colorado,2018-02-28 20:30:00,5
1719,Colorado,2018-02-28 20:45:00,7
1720,Colorado,2018-02-28 21:00:00,9
1721,Colorado,2018-02-28 21:15:00,4
1722,Colorado,2018-02-28 21:30:00,7
1723,Colorado,2018-02-28 21:45:00,6
1724,Colorado,2018-02-28 22:00:00,7
1725,Colorado,2018-02-28 22:15:00,4
1726,Colorado,2018-02-28 22:30:00,5
1727,Colorado,2018-02-28 22:45:00,5
1728,Colorado,2018-02-28 23:00:00,6
1729,Colorado,2018-02-28 23:15:00,9
1730,Colorado,2018-02-28 23:30:00,7
1731,Colorado,2018-02-28 23:45:00,8
1732,Colorado,2018-03-01 00:00:00,4
1733,Colorado,2018-03-01 00:15:00,6
1734,Colorado,2018-03-01 00:30:00,7
1735,Colorado,2018-03-01 00:45:00,10
1736,Colorado,2018-03-01 01:00:00,1
1737,Colorado,2018-03-01 01:15:00,3
1738,Colorado,2018-03-01 01:30:00,2
1739,Colorado,2018-03-01 01:45:00,4
1740,Colorado,2018-03-01 02:00:00,0
1741,Colorado,2018-03-01 02:15:00,2
1742,Colorado,2018-03-01 02:30:00,0
1743,Colorado,2018-03-01 02:45:00,0
1744,Colorado,2018-03-01 03:00:00,2
1745,Colorado,2018-03-01 03:15:00,0
1746,Colorado,2018-03-01 03:30:00,0
1747,Colorado,2018-03-01 03:45:00,2
1748,Colorado,2018-03-01 04:00:00,2
1749,Colorado,2018-03-01 04:15:00,0
1750,Colorado,2018-03-01 04:30:00,0
1751,Colorado,2018-03-01 04:45:00,0
1752,Colorado,2018-03-01 05:00:00,2
1753,Colorado,2018-03-01 05:15:00,0
1754,Colorado,2018-03-01 05:30:00,1
1755,Colorado,2018-03-01 05:45:00,0
1756,Colorado,2018-03-01 06:00:00,1
1757,Colorado,2018-03-01 06:15:00,1
1758,Colorado,2018-03-01 06:30:00,0
1759,Colorado,2018-03-01 06:45:00,0
1760,Colorado,2018-03-01 07:00:00,3
1761,Colorado,2018-03-01 07:15:00,0
1762,Colorado,2018-03-01 07:30:00,1
1763,Colorado,2018-03-01 07:45:00,1
1764,Colorado,2018-03-01 08:00:00,2
1765,Colorado,2018-03-01 08:15:00,1
1766,Colorado,2018-03-01 08:30:00,0
1767,Colorado,2018-03-01 08:45:00,1
1768,Colorado,2018-03-01 09:00:00,3
1769,Colorado,2018-03-01 09:15:00,1
1770,Colorado,2018-03-01 09:30:00,3
1771,Colorado,2018-03-01 09:45:00,3
1772,Colorado,2018-03-01 10:00:00,3
1773,Colorado,2018-03-01 10:15:00,5
1774,Colorado,2018-03-01 10:30:00,3
1775,Colorado,2018-03-01 10:45:00,2
1776,Colorado,2018-03-01 11:00:00,3
1777,Colorado,2018-03-01 11:15:00,3
1778,Colorado,2018-03-01 11:30:00,3
1779,Colorado,2018-03-01 11:45:00,7
1780,Colorado,2018-03-01 12:00:00,6
1781,Colorado,2018-03-01 12:15:00,4
1782,Colorado,2018-03-01 12:30:00,0
1783,Colorado,2018-03-01 12:45:00,4
1784,Colorado,2018-03-01 13:00:00,4
1785,Colorado,2018-03-01 13:15:00,1
1786,Colorado,2018-03-01 13:30:00,3
1787,Colorado,2018-03-01 13:45:00,3
1788,Colorado,2018-03-01 14:00:00,3
1789,Colorado,2018-03-01 14:15:00,5
1790,Colorado,2018-03-01 14:30:00,2
1791,Colorado,2018-03-01 14:45:00,2
1792,Colorado,2018-03-01 15:00:00,4
1793,Colorado,2018-03-01 15:15:00,5
1794,Colorado,2018-03-01 15:30:00,1
1795,Colorado,2018-03-01 15:45:00,1
1796,Colorado,2018-03-01 16:00:00,3
1797,Colorado,2018-03-01 16:15:00,4
1798,Colorado,2018-03-01 16:30:00,5
1799,Colorado,2018-03-01 16:45:00,8
1800,Colorado,2018-03-01 17:00:00,14
1801,Colorado,2018-03-01 17:15:00,5
1802,Colorado,2018-03-01 17:30:00,8
1803,Colorado,2018-03-01 17:45:00,9
1804,Colorado,2018-03-01 18:00:00,5
1805,Colorado,2018-03-01 18:15:00,5
1806,Colorado,2018-03-01 18:30:00,4
1807,Colorado,2018-03-01 18:45:00,4
1808,Colorado,2018-03-01 19:00:00,3
1809,Colorado,2018-03-01 19:15:00,10
1810,Colorado,2018-03-01 19:30:00,3
1811,Colorado,2018-03-01 19:45:00,4
1812,Colorado,2018-03-01 20:00:00,3
1813,Colorado,2018-03-01 20:15:00,4
1814,Colorado,2018-03-01 20:30:00,6
1815,Colorado,2018-03-01 20:45:00,2
1816,Colorado,2018-03-01 21:00:00,6
1817,Colorado,2018-03-01 21:15:00,5
1818,Colorado,2018-03-01 21:30:00,4
1819,Colorado,2018-03-01 21:45:00,4
1820,Colorado,2018-03-01 22:00:00,1
1821,Colorado,2018-03-01 22:15:00,2
1822,Colorado,2018-03-01 22:30:00,7
1823,Colorado,2018-03-01 22:45:00,3
1824,Colorado,2018-03-01 23:00:00,4
1825,Colorado,2018-03-01 23:15:00,6
1826,Colorado,2018-03-01 23:30:00,9
1827,Colorado,2018-03-01 23:45:00,4
1828,Colorado,2018-03-02 00:00:00,5
1829,Colorado,2018-03-02 00:15:00,3
1830,Colorado,2018-03-02 00:30:00,2
1831,Colorado,2018-03-02 00:45:00,2
1832,Colorado,2018-03-02 01:00:00,1
1833,Colorado,2018-03-02 01:15:00,4
1834,Colorado,2018-03-02 01:30:00,0
1835,Colorado,2018-03-02 01:45:00,4
1836,Colorado,2018-03-02 02:00:00,1
1837,Colorado,2018-03-02 02:15:00,1
1838,Colorado,2018-03-02 02:30:00,1
1839,Colorado,2018-03-02 02:45:00,0
1840,Colorado,2018-03-02 03:00:00,1
1841,Colorado,2018-03-02 03:15:00,0
1842,Colorado,2018-03-02 03:30:00,1
1843,Colorado,2018-03-02 03:45:00,0
1844,Colorado,2018-03-02 04:00:00,1
1845,Colorado,2018-03-02 04:15:00,1
1846,Colorado,2018-03-02 04:30:00,1
1847,Colorado,2018-03-02 04:45:00,1
1848,Colorado,2018-03-02 05:00:00,2
1849,Colorado,2018-03-02 05:15:00,0
1850,Colorado,2018-03-02 05:30:00,4
1851,Colorado,2018-03-02 05:45:00,0
1852,Colorado,2018-03-02 06:00:00,1
1853,Colorado,2018-03-02 06:15:00,0
1854,Colorado,2018-03-02 06:30:00,0
1855,Colorado,2018-03-02 06:45:00,1
1856,Colorado,2018-03-02 07:00:00,1
1857,Colorado,2018-03-02 07:15:00,1
1858,Colorado,2018-03-02 07:30:00,2
1859,Colorado,2018-03-02 07:45:00,2
1860,Colorado,2018-03-02 08:00:00,2
1861,Colorado,2018-03-02 08:15:00,3
1862,Colorado,2018-03-02 08:30:00,1
1863,Colorado,2018-03-02 08:45:00,1
1864,Colorado,2018-03-02 09:00:00,7
1865,Colorado,2018-03-02 09:15:00,5
1866,Colorado,2018-03-02 09:30:00,3
1867,Colorado,2018-03-02 09:45:00,6
1868,Colorado,2018-03-02 10:00:00,8
1869,Colorado,2018-03-02 10:15:00,4
1870,Colorado,2018-03-02 10:30:00,2
1871,Colorado,2018-03-02 10:45:00,6
1872,Colorado,2018-03-02 11:00:00,7
1873,Colorado,2018-03-02 11:15:00,8
1874,Colorado,2018-03-02 11:30:00,16
1875,Colorado,2018-03-02 11:45:00,5
1876,Colorado,2018-03-02 12:00:00,19
1877,Colorado,2018-03-02 12:15:00,10
1878,Colorado,2018-03-02 12:30:00,12
1879,Colorado,2018-03-02 12:45:00,9
1880,Colorado,2018-03-02 13:00:00,6
1881,Colorado,2018-03-02 13:15:00,2
1882,Colorado,2018-03-02 13:30:00,12
1883,Colorado,2018-03-02 13:45:00,9
1884,Colorado,2018-03-02 14:00:00,3
1885,Colorado,2018-03-02 14:15:00,5
1886,Colorado,2018-03-02 14:30:00,6
1887,Colorado,2018-03-02 14:45:00,3
1888,Colorado,2018-03-02 15:00:00,6
1889,Colorado,2018-03-02 15:15:00,8
1890,Colorado,2018-03-02 15:30:00,7
1891,Colorado,2018-03-02 15:45:00,3
1892,Colorado,2018-03-02 16:00:00,2
1893,Colorado,2018-03-02 16:15:00,6
1894,Colorado,2018-03-02 16:30:00,4
1895,Colorado,2018-03-02 16:45:00,2
1896,Colorado,2018-03-02 17:00:00,1
