,Location,Times,Tweets
652,Vermont,2018-02-28 12:30:00,1
653,Vermont,2018-02-28 13:00:00,3
654,Vermont,2018-02-28 13:30:00,3
655,Vermont,2018-02-28 14:00:00,1
656,Vermont,2018-02-28 14:30:00,1
657,Vermont,2018-02-28 15:00:00,4
658,Vermont,2018-02-28 15:30:00,0
659,Vermont,2018-02-28 16:00:00,3
660,Vermont,2018-02-28 16:30:00,2
661,Vermont,2018-02-28 17:00:00,0
662,Vermont,2018-02-28 17:30:00,2
663,Vermont,2018-02-28 18:00:00,4
664,Vermont,2018-02-28 18:30:00,1
665,Vermont,2018-02-28 19:00:00,0
666,Vermont,2018-02-28 19:30:00,1
667,Vermont,2018-02-28 20:00:00,2
668,Vermont,2018-02-28 20:30:00,4
669,Vermont,2018-02-28 21:00:00,2
670,Vermont,2018-02-28 21:30:00,2
671,Vermont,2018-02-28 22:00:00,1
672,Vermont,2018-02-28 22:30:00,0
673,Vermont,2018-02-28 23:00:00,1
674,Vermont,2018-02-28 23:30:00,1
675,Vermont,2018-03-01 00:00:00,1
676,Vermont,2018-03-01 00:30:00,0
677,Vermont,2018-03-01 01:00:00,0
678,Vermont,2018-03-01 01:30:00,0
679,Vermont,2018-03-01 02:00:00,0
680,Vermont,2018-03-01 02:30:00,0
681,Vermont,2018-03-01 03:00:00,0
682,Vermont,2018-03-01 03:30:00,0
683,Vermont,2018-03-01 04:00:00,0
684,Vermont,2018-03-01 04:30:00,0
685,Vermont,2018-03-01 05:00:00,0
686,Vermont,2018-03-01 05:30:00,0
687,Vermont,2018-03-01 06:00:00,2
688,Vermont,2018-03-01 06:30:00,0
689,Vermont,2018-03-01 07:00:00,1
690,Vermont,2018-03-01 07:30:00,2
691,Vermont,2018-03-01 08:00:00,0
692,Vermont,2018-03-01 08:30:00,1
693,Vermont,2018-03-01 09:00:00,3
694,Vermont,2018-03-01 09:30:00,0
695,Vermont,2018-03-01 10:00:00,0
696,Vermont,2018-03-01 10:30:00,2
697,Vermont,2018-03-01 11:00:00,0
698,Vermont,2018-03-01 11:30:00,0
699,Vermont,2018-03-01 12:00:00,0
700,Vermont,2018-03-01 12:30:00,2
701,Vermont,2018-03-01 13:00:00,0
702,Vermont,2018-03-01 13:30:00,0
703,Vermont,2018-03-01 14:00:00,0
704,Vermont,2018-03-01 14:30:00,4
705,Vermont,2018-03-01 15:00:00,1
706,Vermont,2018-03-01 15:30:00,0
707,Vermont,2018-03-01 16:00:00,2
708,Vermont,2018-03-01 16:30:00,2
709,Vermont,2018-03-01 17:00:00,2
710,Vermont,2018-03-01 17:30:00,2
711,Vermont,2018-03-01 18:00:00,2
712,Vermont,2018-03-01 18:30:00,0
713,Vermont,2018-03-01 19:00:00,2
714,Vermont,2018-03-01 19:30:00,3
715,Vermont,2018-03-01 20:00:00,5
716,Vermont,2018-03-01 20:30:00,0
717,Vermont,2018-03-01 21:00:00,1
718,Vermont,2018-03-01 21:30:00,0
719,Vermont,2018-03-01 22:00:00,1
720,Vermont,2018-03-01 22:30:00,2
721,Vermont,2018-03-01 23:00:00,0
722,Vermont,2018-03-01 23:30:00,0
723,Vermont,2018-03-02 00:00:00,0
724,Vermont,2018-03-02 00:30:00,0
725,Vermont,2018-03-02 01:00:00,0
726,Vermont,2018-03-02 01:30:00,0
727,Vermont,2018-03-02 02:00:00,0
728,Vermont,2018-03-02 02:30:00,0
729,Vermont,2018-03-02 03:00:00,0
730,Vermont,2018-03-02 03:30:00,0
731,Vermont,2018-03-02 04:00:00,0
732,Vermont,2018-03-02 04:30:00,0
733,Vermont,2018-03-02 05:00:00,0
734,Vermont,2018-03-02 05:30:00,0
735,Vermont,2018-03-02 06:00:00,0
736,Vermont,2018-03-02 06:30:00,1
737,Vermont,2018-03-02 07:00:00,1
738,Vermont,2018-03-02 07:30:00,2
739,Vermont,2018-03-02 08:00:00,3
740,Vermont,2018-03-02 08:30:00,1
741,Vermont,2018-03-02 09:00:00,2
742,Vermont,2018-03-02 09:30:00,2
743,Vermont,2018-03-02 10:00:00,1
744,Vermont,2018-03-02 10:30:00,3
745,Vermont,2018-03-02 11:00:00,0
746,Vermont,2018-03-02 11:30:00,1
747,Vermont,2018-03-02 12:00:00,1
748,Vermont,2018-03-02 12:30:00,0
749,Vermont,2018-03-02 13:00:00,0
750,Vermont,2018-03-02 13:30:00,1
751,Vermont,2018-03-02 14:00:00,2
752,Vermont,2018-03-02 14:30:00,2
753,Vermont,2018-03-02 15:00:00,4
754,Vermont,2018-03-02 15:30:00,3
755,Vermont,2018-03-02 16:00:00,0
756,Vermont,2018-03-02 16:30:00,1
757,Vermont,2018-03-02 17:00:00,1
758,Vermont,2018-03-02 17:30:00,2
759,Vermont,2018-03-02 18:00:00,0
760,Vermont,2018-03-02 18:30:00,2
761,Vermont,2018-03-02 19:00:00,1
762,Vermont,2018-03-02 19:30:00,1
763,Vermont,2018-03-02 20:00:00,0
764,Vermont,2018-03-02 20:30:00,0
765,Vermont,2018-03-02 21:00:00,2
766,Vermont,2018-03-02 21:30:00,1
767,Vermont,2018-03-02 22:00:00,2
768,Vermont,2018-03-02 22:30:00,2
769,Vermont,2018-03-02 23:00:00,1
770,Vermont,2018-03-02 23:30:00,2
771,Vermont,2018-03-03 00:00:00,0
772,Colorado,2018-02-27 00:00:00,11
773,Colorado,2018-02-27 00:30:00,7
774,Colorado,2018-02-27 01:00:00,3
775,Colorado,2018-02-27 01:30:00,5
776,Colorado,2018-02-27 02:00:00,7
777,Colorado,2018-02-27 02:30:00,0
778,Colorado,2018-02-27 03:00:00,2
779,Colorado,2018-02-27 03:30:00,0
780,Colorado,2018-02-27 04:00:00,1
781,Colorado,2018-02-27 04:30:00,1
782,Colorado,2018-02-27 05:00:00,1
783,Colorado,2018-02-27 05:30:00,1
784,Colorado,2018-02-27 06:00:00,1
785,Colorado,2018-02-27 06:30:00,0
786,Colorado,2018-02-27 07:00:00,1
787,Colorado,2018-02-27 07:30:00,2
788,Colorado,2018-02-27 08:00:00,5
789,Colorado,2018-02-27 08:30:00,8
790,Colorado,2018-02-27 09:00:00,6
791,Colorado,2018-02-27 09:30:00,12
792,Colorado,2018-02-27 10:00:00,10
793,Colorado,2018-02-27 10:30:00,7
794,Colorado,2018-02-27 11:00:00,8
795,Colorado,2018-02-27 11:30:00,17
796,Colorado,2018-02-27 12:00:00,8
797,Colorado,2018-02-27 12:30:00,3
798,Colorado,2018-02-27 13:00:00,14
799,Colorado,2018-02-27 13:30:00,7
800,Colorado,2018-02-27 14:00:00,12
801,Colorado,2018-02-27 14:30:00,22
802,Colorado,2018-02-27 15:00:00,16
803,Colorado,2018-02-27 15:30:00,7
804,Colorado,2018-02-27 16:00:00,5
805,Colorado,2018-02-27 16:30:00,8
806,Colorado,2018-02-27 17:00:00,9
807,Colorado,2018-02-27 17:30:00,13
808,Colorado,2018-02-27 18:00:00,10
809,Colorado,2018-02-27 18:30:00,11
810,Colorado,2018-02-27 19:00:00,7
811,Colorado,2018-02-27 19:30:00,9
812,Colorado,2018-02-27 20:00:00,16
813,Colorado,2018-02-27 20:30:00,11
814,Colorado,2018-02-27 21:00:00,7
815,Colorado,2018-02-27 21:30:00,9
816,Colorado,2018-02-27 22:00:00,15
817,Colorado,2018-02-27 22:30:00,9
818,Colorado,2018-02-27 23:00:00,6
819,Colorado,2018-02-27 23:30:00,7
820,Colorado,2018-02-28 00:00:00,6
821,Colorado,2018-02-28 00:30:00,7
822,Colorado,2018-02-28 01:00:00,6
823,Colorado,2018-02-28 01:30:00,4
824,Colorado,2018-02-28 02:00:00,6
825,Colorado,2018-02-28 02:30:00,0
826,Colorado,2018-02-28 03:00:00,2
827,Colorado,2018-02-28 03:30:00,1
828,Colorado,2018-02-28 04:00:00,1
829,Colorado,2018-02-28 04:30:00,0
830,Colorado,2018-02-28 05:00:00,0
831,Colorado,2018-02-28 05:30:00,1
832,Colorado,2018-02-28 06:00:00,1
833,Colorado,2018-02-28 06:30:00,2
834,Colorado,2018-02-28 07:00:00,2
835,Colorado,2018-02-28 07:30:00,7
836,Colorado,2018-02-28 08:00:00,11
837,Colorado,2018-02-28 08:30:00,15
838,Colorado,2018-02-28 09:00:00,19
839,Colorado,2018-02-28 09:30:00,32
840,Colorado,2018-02-28 10:00:00,29
841,Colorado,2018-02-28 10:30:00,27
842,Colorado,2018-02-28 11:00:00,20
843,Colorado,2018-02-28 11:30:00,16
844,Colorado,2018-02-28 12:00:00,11
845,Colorado,2018-02-28 12:30:00,13
846,Colorado,2018-02-28 13:00:00,7
847,Colorado,2018-02-28 13:30:00,12
848,Colorado,2018-02-28 14:00:00,8
849,Colorado,2018-02-28 14:30:00,5
850,Colorado,2018-02-28 15:00:00,11
851,Colorado,2018-02-28 15:30:00,11
852,Colorado,2018-02-28 16:00:00,15
853,Colorado,2018-02-28 16:30:00,10
854,Colorado,2018-02-28 17:00:00,13
855,Colorado,2018-02-28 17:30:00,8
856,Colorado,2018-02-28 18:00:00,14
857,Colorado,2018-02-28 18:30:00,13
858,Colorado,2018-02-28 19:00:00,10
859,Colorado,2018-02-28 19:30:00,6
860,Colorado,2018-02-28 20:00:00,16
861,Colorado,2018-02-28 20:30:00,12
862,Colorado,2018-02-28 21:00:00,13
863,Colorado,2018-02-28 21:30:00,13
864,Colorado,2018-02-28 22:00:00,11
865,Colorado,2018-02-28 22:30:00,10
866,Colorado,2018-02-28 23:00:00,15
867,Colorado,2018-02-28 23:30:00,15
868,Colorado,2018-03-01 00:00:00,10
869,Colorado,2018-03-01 00:30:00,17
870,Colorado,2018-03-01 01:00:00,4
871,Colorado,2018-03-01 01:30:00,6
872,Colorado,2018-03-01 02:00:00,2
873,Colorado,2018-03-01 02:30:00,0
874,Colorado,2018-03-01 03:00:00,2
875,Colorado,2018-03-01 03:30:00,2
876,Colorado,2018-03-01 04:00:00,2
877,Colorado,2018-03-01 04:30:00,0
878,Colorado,2018-03-01 05:00:00,2
879,Colorado,2018-03-01 05:30:00,1
880,Colorado,2018-03-01 06:00:00,2
881,Colorado,2018-03-01 06:30:00,0
882,Colorado,2018-03-01 07:00:00,3
883,Colorado,2018-03-01 07:30:00,2
884,Colorado,2018-03-01 08:00:00,3
885,Colorado,2018-03-01 08:30:00,1
886,Colorado,2018-03-01 09:00:00,4
887,Colorado,2018-03-01 09:30:00,6
888,Colorado,2018-03-01 10:00:00,8
889,Colorado,2018-03-01 10:30:00,5
890,Colorado,2018-03-01 11:00:00,6
891,Colorado,2018-03-01 11:30:00,10
892,Colorado,2018-03-01 12:00:00,10
893,Colorado,2018-03-01 12:30:00,4
894,Colorado,2018-03-01 13:00:00,5
895,Colorado,2018-03-01 13:30:00,6
896,Colorado,2018-03-01 14:00:00,8
897,Colorado,2018-03-01 14:30:00,4
898,Colorado,2018-03-01 15:00:00,9
899,Colorado,2018-03-01 15:30:00,2
900,Colorado,2018-03-01 16:00:00,7
901,Colorado,2018-03-01 16:30:00,13
902,Colorado,2018-03-01 17:00:00,19
903,Colorado,2018-03-01 17:30:00,17
904,Colorado,2018-03-01 18:00:00,10
905,Colorado,2018-03-01 18:30:00,8
906,Colorado,2018-03-01 19:00:00,13
907,Colorado,2018-03-01 19:30:00,7
908,Colorado,2018-03-01 20:00:00,7
909,Colorado,2018-03-01 20:30:00,8
910,Colorado,2018-03-01 21:00:00,11
911,Colorado,2018-03-01 21:30:00,8
912,Colorado,2018-03-01 22:00:00,3
913,Colorado,2018-03-01 22:30:00,10
914,Colorado,2018-03-01 23:00:00,10
915,Colorado,2018-03-01 23:30:00,13
916,Colorado,2018-03-02 00:00:00,8
917,Colorado,2018-03-02 00:30:00,4
918,Colorado,2018-03-02 01:00:00,5
919,Colorado,2018-03-02 01:30:00,4
920,Colorado,2018-03-02 02:00:00,2
921,Colorado,2018-03-02 02:30:00,1
922,Colorado,2018-03-02 03:00:00,1
923,Colorado,2018-03-02 03:30:00,1
924,Colorado,2018-03-02 04:00:00,2
925,Colorado,2018-03-02 04:30:00,2
926,Colorado,2018-03-02 05:00:00,2
927,Colorado,2018-03-02 05:30:00,4
928,Colorado,2018-03-02 06:00:00,1
929,Colorado,2018-03-02 06:30:00,1
930,Colorado,2018-03-02 07:00:00,2
931,Colorado,2018-03-02 07:30:00,4
932,Colorado,2018-03-02 08:00:00,5
933,Colorado,2018-03-02 08:30:00,2
934,Colorado,2018-03-02 09:00:00,12
935,Colorado,2018-03-02 09:30:00,9
936,Colorado,2018-03-02 10:00:00,12
937,Colorado,2018-03-02 10:30:00,8
938,Colorado,2018-03-02 11:00:00,15
939,Colorado,2018-03-02 11:30:00,21
940,Colorado,2018-03-02 12:00:00,29
941,Colorado,2018-03-02 12:30:00,21
942,Colorado,2018-03-02 13:00:00,8
943,Colorado,2018-03-02 13:30:00,21
944,Colorado,2018-03-02 14:00:00,8
945,Colorado,2018-03-02 14:30:00,9
946,Colorado,2018-03-02 15:00:00,14
947,Colorado,2018-03-02 15:30:00,10
948,Colorado,2018-03-02 16:00:00,8
949,Colorado,2018-03-02 16:30:00,6
950,Colorado,2018-03-02 17:00:00,5
951,Colorado,2018-03-02 17:30:00,4
952,Colorado,2018-03-02 18:00:00,5
953,Colorado,2018-03-02 18:30:00,3
954,Colorado,2018-03-02 19:00:00,6
955,Colorado,2018-03-02 19:30:00,2
956,Colorado,2018-03-02 20:00:00,6
957,Colorado,2018-03-02 20:30:00,5
958,Colorado,2018-03-02 21:00:00,3
959,Colorado,2018-03-02 21:30:00,4
960,Colorado,2018-03-02 22:00:00,7
961,Colorado,2018-03-02 22:30:00,5
962,Colorado,2018-03-02 23:00:00,10
963,Colorado,2018-03-02 23:30:00,3
964,Colorado,2018-03-03 00:00:00,0
